serviced ratio,year,month,day,Average Passenger Wait Time at the origin station,Average Passenger Wait Time inside the bus,rejected_requests,mode,cost_mode,IMPERFECT_GENERATIVE_MODEL,BETTER_GEN_MODEL,total_requests,num_buses,K_max,MCTS_depth,N_chains,Timeout,iterations,Max wait time at station,Max wait time inside bus,MCTS_TUNING_PARAM
0.9954337899543378,2023,2,27,746.9174311926605,122.75229357798165,1,2,1,False,False,219,3,5,6,1,60,100,1000,900,1000
1.0,2023,2,26,228.4179104477612,64.2089552238806,0,2,1,False,False,134,3,5,6,1,60,100,400,900,1000
0.9925373134328358,2023,2,26,217.0,53.1578947368421,1,2,1,True,True,134,3,5,6,1,60,100,400,900,1000
0.9850746268656716,2023,2,26,222.66666666666666,72.21212121212122,2,2,1,True,False,134,3,5,6,1,60,100,400,900,1000
0.9005524861878453,2023,2,28,252.6073619631902,144.95705521472394,18,2,1,True,True,181,3,5,6,1,60,100,400,900,1000
0.9925373134328358,2023,2,26,465.3308270676692,22.593984962406015,1,2,1,True,False,134,3,5,6,1,60,100,800,900,1000
1.0,2023,2,26,513.4850746268656,29.20149253731343,0,2,1,False,False,134,3,5,6,1,60,100,800,900,1000
1.0,2023,2,26,509.4776119402985,35.14179104477612,0,2,1,True,True,134,3,5,6,1,60,100,800,900,1000
0.9226519337016574,2023,2,28,232.63473053892216,182.99401197604791,14,2,1,True,False,181,3,5,6,1,60,100,400,900,1000
0.9281767955801105,2023,2,28,245.77380952380952,167.83928571428572,13,2,1,False,False,181,3,5,6,1,60,100,400,900,1000
1.0,2023,2,26,651.3955223880597,17.850746268656717,0,2,1,False,False,134,3,5,6,1,60,100,1000,900,1000
1.0,2023,2,26,628.1194029850747,9.485074626865671,0,2,1,True,False,134,3,5,6,1,60,100,1000,900,1000
1.0,2023,2,26,643.5223880597015,11.305970149253731,0,2,1,True,True,134,3,5,6,1,60,100,1000,900,1000
0.9392265193370166,2023,2,28,546.6705882352941,135.49411764705883,11,2,1,True,True,181,3,5,6,1,60,100,800,900,1000
0.9502762430939227,2023,2,28,546.3662790697674,107.27325581395348,9,2,1,True,False,181,3,5,6,1,60,100,800,900,1000
0.9613259668508287,2023,2,28,547.1724137931035,148.79310344827587,7,2,1,False,False,181,3,5,6,1,60,100,800,900,1000
0.9447513812154696,2023,2,28,715.0643274853801,106.64327485380117,10,2,1,True,False,181,3,5,6,1,60,100,1000,900,1000
0.9613259668508287,2023,2,28,702.2471264367816,93.69540229885058,7,2,1,True,True,181,3,5,6,1,60,100,1000,900,1000
0.9502762430939227,2023,2,28,697.4651162790698,89.48255813953489,9,2,1,False,False,181,3,5,6,1,60,100,1000,900,1000
