serviced ratio,year,month,day,Average Passenger Wait Time at the origin station,Average Passenger Wait Time inside the bus,rejected_requests,mode,cost_mode,IMPERFECT_GENERATIVE_MODEL,BETTER_GEN_MODEL,total_requests,num_buses,K_max,MCTS_depth,N_chains,Timeout,iterations,Max wait time at station,Max wait time inside bus,MCTS_TUNING_PARAM
0.9808917197452229,2023,2,25,580.4415584415584,44.08441558441559,3,2,1,True,False,157,3,5,6,6,60,100,900,900,1200
0.9808917197452229,2023,2,25,581.1623376623377,50.311688311688314,3,2,1,True,True,157,3,5,6,6,60,100,900,900,800
0.9936305732484076,2023,2,25,597.9807692307693,75.57692307692308,1,2,1,True,False,157,3,5,6,6,60,100,900,900,1600
0.9936305732484076,2023,2,25,579.9679487179487,57.78846153846154,1,2,1,True,True,157,3,5,6,6,60,100,900,900,1200
0.9936305732484076,2023,2,25,592.1730769230769,52.25,1,2,1,True,True,157,3,5,6,6,60,100,900,900,1600
0.958904109589041,2023,2,27,647.5142857142857,146.13809523809525,9,2,1,True,False,219,3,5,6,6,60,100,900,900,800
0.9634703196347032,2023,2,27,659.4360189573459,141.6398104265403,8,2,1,True,False,219,3,5,6,6,60,100,900,900,1200
0.9634703196347032,2023,2,27,651.5023696682465,138.23222748815166,8,2,1,True,False,219,3,5,6,6,60,100,900,900,1600
0.958904109589041,2023,2,27,661.3095238095239,117.8047619047619,9,2,1,True,True,219,3,5,6,6,60,100,900,900,1600
0.9497716894977168,2023,2,27,668.8653846153846,155.22115384615384,11,2,1,True,True,219,3,5,6,6,60,100,900,900,1200
0.9680365296803652,2023,2,27,663.9669811320755,169.05188679245282,7,2,1,True,True,219,3,5,6,6,60,100,900,900,800
1.0,2023,2,26,572.9104477611941,14.111940298507463,0,2,1,False,False,134,3,5,6,6,60,100,900,900,800
1.0,2023,2,26,586.0522388059702,19.350746268656717,0,2,1,False,False,134,3,5,6,6,60,100,900,900,1600
1.0,2023,2,26,576.9925373134329,18.78358208955224,0,2,1,False,False,134,3,5,6,6,60,100,900,900,1200
0.9723756906077348,2023,2,28,617.3863636363636,123.88636363636364,5,2,1,False,False,181,3,5,6,6,60,100,900,900,800
0.9558011049723757,2023,2,28,634.7861271676301,86.56647398843931,8,2,1,False,False,181,3,5,6,6,60,100,900,900,1200
0.9668508287292817,2023,2,28,632.8628571428571,109.66857142857143,6,2,1,False,False,181,3,5,6,6,60,100,900,900,1600
1.0,2023,2,26,553.679104477612,7.059701492537314,0,2,1,True,False,134,3,5,6,6,60,100,900,900,1200
1.0,2023,2,26,562.9029850746268,7.059701492537314,0,2,1,True,False,134,3,5,6,6,60,100,900,900,1600
1.0,2023,2,26,554.5223880597015,12.492537313432836,0,2,1,True,False,134,3,5,6,6,60,100,900,900,800
1.0,2023,2,26,577.2910447761194,8.835820895522389,0,2,1,True,True,134,3,5,6,6,60,100,900,900,1200
1.0,2023,2,26,577.2910447761194,8.835820895522389,0,2,1,True,True,134,3,5,6,6,60,100,900,900,1600
1.0,2023,2,26,573.8358208955224,10.097014925373134,0,2,1,True,True,134,3,5,6,6,60,100,900,900,800
0.9337016574585635,2023,2,28,603.8343195266273,97.94082840236686,12,2,1,True,True,181,3,5,6,6,60,100,900,900,1600
0.9337016574585635,2023,2,28,599.508875739645,96.62130177514793,12,2,1,True,True,181,3,5,6,6,60,100,900,900,1200
0.9392265193370166,2023,2,28,616.3705882352941,89.62941176470588,11,2,1,True,True,181,3,5,6,6,60,100,900,900,800
0.9447513812154696,2023,2,28,609.9473684210526,118.10526315789474,10,2,1,True,False,181,3,5,6,6,60,100,900,900,800
0.9447513812154696,2023,2,28,620.0584795321637,118.10526315789474,10,2,1,True,False,181,3,5,6,6,60,100,900,900,1200
0.9392265193370166,2023,2,28,628.8117647058823,113.84117647058824,11,2,1,True,False,181,3,5,6,6,60,100,900,900,1600
