serviced ratio,year,month,day,Average Passenger Wait Time at the origin station,Average Passenger Wait Time inside the bus,rejected_requests,mode,cost_mode,IMPERFECT_GENERATIVE_MODEL,BETTER_GEN_MODEL,total_requests,num_buses,K_max,MCTS_depth,N_chains,Timeout,iterations,Max wait time at station,Max wait time inside bus,MCTS_TUNING_PARAM
0.9936305732484076,2023,2,25,588.6666666666666,45.1474358974359,1,2,1,False,False,157,3,5,6,1,60,100,900,900,1000
1.0,2023,2,25,598.6050955414013,55.70700636942675,0,2,1,False,False,157,3,5,6,1,60,100,900,800,1000
1.0,2023,2,25,599.4458598726114,59.64968152866242,0,2,1,False,False,157,3,5,6,1,60,100,900,1000,1000
0.9634703196347032,2023,2,27,651.0094786729858,149.45971563981044,8,2,1,True,False,219,3,5,6,1,60,100,900,1000,1000
0.9726027397260274,2023,2,27,635.830985915493,105.31924882629107,6,2,1,True,False,219,3,5,6,1,60,100,900,800,1000
0.9680365296803652,2023,2,27,642.561320754717,139.48584905660377,7,2,1,True,False,219,3,5,6,1,60,100,900,900,1000
0.954337899543379,2023,2,27,653.5645933014354,125.33971291866028,10,2,1,True,True,219,3,5,6,1,60,100,900,800,1000
0.9634703196347032,2023,2,27,662.4170616113744,155.50236966824644,8,2,1,True,True,219,3,5,6,1,60,100,900,900,1000
0.9817351598173516,2023,2,27,664.1116279069768,150.7953488372093,4,2,1,True,True,219,3,5,6,1,60,100,900,1000,1000
0.9726027397260274,2023,2,27,661.6854460093897,122.17370892018779,6,2,1,False,False,219,3,5,6,1,60,100,900,800,1000
0.9726027397260274,2023,2,27,663.0892018779343,116.46948356807512,6,2,1,False,False,219,3,5,6,1,60,100,900,900,1000
0.9771689497716894,2023,2,27,676.126168224299,115.84579439252336,5,2,1,False,False,219,3,5,6,1,60,100,900,1000,1000
1.0,2023,2,26,576.9925373134329,18.78358208955224,0,2,1,False,False,134,3,5,6,1,60,100,900,800,1000
1.0,2023,2,26,576.9925373134329,18.78358208955224,0,2,1,False,False,134,3,5,6,1,60,100,900,900,1000
1.0,2023,2,26,556.2014925373135,18.104477611940297,0,2,1,True,False,134,3,5,6,1,60,100,900,800,1000
1.0,2023,2,26,545.2985074626865,12.492537313432836,0,2,1,True,False,134,3,5,6,1,60,100,900,900,1000
1.0,2023,2,26,576.9925373134329,18.78358208955224,0,2,1,False,False,134,3,5,6,1,60,100,900,1000,1000
1.0,2023,2,26,554.1343283582089,11.664179104477611,0,2,1,True,False,134,3,5,6,1,60,100,900,1000,1000
1.0,2023,2,26,578.820895522388,15.507462686567164,0,2,1,True,True,134,3,5,6,1,60,100,900,900,1000
1.0,2023,2,26,578.820895522388,15.507462686567164,0,2,1,True,True,134,3,5,6,1,60,100,900,1000,1000
